Date,Branch,Core Retail Sales,Service Channel Sales,Priority Sales,Customer Count
2026-03-24,B007,3506.69,450.21,1512.2,49
2026-03-24,B008,2131.7,367.05,821.56,32
2026-03-25,B001,4730.44,1680.65,2205.56,93
2026-03-25,B002,3662.99,964.03,1663.06,68
2026-03-25,B003,3059.99,529.12,1441.88,46
2026-03-25,B004,4805.1,1840.91,2044.98,99
2026-03-25,B005,3308.33,678.04,1247.9,50
2026-03-25,B006,2670.53,451.81,1046.72,45
2026-03-25,B007,2966.49,386.1,1314.8,43
2026-03-25,B008,2242.05,331.51,941.44,33
2026-03-26,B001,5478.1,2080.99,2357.72,104
2026-03-26,B002,4162.56,1134.56,1690.05,70
2026-03-26,B003,3442.03,687.29,1473.36,57
2026-03-26,B004,4829.18,2069.52,2243.78,100
2026-03-26,B005,3664.3,772.95,1607.06,61
2026-03-26,B006,2665.4,454.03,1028.4,47
2026-03-26,B007,3275.5,457.94,1241.85,47
2026-03-26,B008,2467.92,412.94,985.33,41
2026-03-27,B001,4085.78,1494.15,1704.07,76
2026-03-27,B002,3209.99,864.82,1348.93,56
2026-03-27,B003,3009.35,617.09,1444.36,51
2026-03-27,B004,3727.87,1584.94,1529.37,69
2026-03-27,B005,3241.47,691.48,1382.92,53
2026-03-27,B006,2473.14,434.75,1003.66,42
2026-03-27,B007,3076.52,394.23,1504.34,51
2026-03-27,B008,1928.6,286.53,749.13,30
2026-03-28,B001,4785.14,1821.18,2219.38,90
2026-03-28,B002,3779.67,861.55,1614.71,68
2026-03-28,B003,3269.72,654.33,1192.47,50
2026-03-28,B004,5024.68,2186.24,1852.84,88
2026-03-28,B005,3626.4,821.13,1512.87,57
2026-03-28,B006,2496.46,475.37,928.97,41
2026-03-28,B007,3291.18,411.79,1314.43,46
2026-03-28,B008,2398.17,384.43,1120.83,41
2026-03-29,B001,5180.3,1906.59,2481.83,107
2026-03-29,B002,4036.13,962.15,1706.26,75
2026-03-29,B003,3438.26,708.6,1458.35,62
2026-03-29,B004,4477.95,2099.26,1971.12,81
2026-03-29,B005,3955.62,827.66,1711.25,60
2026-03-29,B006,2515.86,457.82,1077.98,39
2026-03-29,B007,3409.1,472.48,1529.79,49
2026-03-29,B008,2136.39,368.33,889.6,36
2026-03-30,B001,5568.27,2070.65,2708.74,93
2026-03-30,B002,3753.62,995.71,1477.02,60
2026-03-30,B003,3425.73,617.89,1659.09,55
2026-03-30,B004,4438.76,1732.46,1910.83,86
2026-03-30,B005,3557.8,755.41,1318.33,63
2026-03-30,B006,2875.35,466.49,1152.48,42
2026-03-30,B007,3138.29,452.63,1192.63,49
2026-03-30,B008,2492.98,377.29,973.86,36
2026-03-31,B001,4903.22,2106.7,2140.23,97
2026-03-31,B002,3556.01,908.75,1356.39,65
2026-03-31,B003,3138.93,550.98,1163.51,47
2026-03-31,B004,4174.0,1805.41,1769.96,89
2026-03-31,B005,3796.65,857.6,1856.33,70
2026-03-31,B006,2391.56,461.0,974.99,37
2026-03-31,B007,3421.16,454.45,1486.01,58
2026-03-31,B008,2219.08,330.63,967.01,31
2026-04-01,B001,5067.64,2114.39,1951.0,105
2026-04-01,B002,4163.81,960.51,1820.16,68
2026-04-01,B003,3410.98,623.21,1256.75,53
2026-04-01,B004,4375.65,1937.38,1973.38,93
2026-04-01,B005,3792.24,757.66,1785.31,59
2026-04-01,B006,2789.95,479.31,1188.95,46
2026-04-01,B007,3340.24,447.31,1552.89,54
2026-04-01,B008,2193.18,345.56,858.17,37
2026-04-02,B001,5023.17,1775.55,2192.11,100
2026-04-02,B002,3894.66,906.32,1439.26,61
2026-04-02,B003,3334.96,661.86,1389.32,59
2026-04-02,B004,4816.2,2279.43,2079.52,94
2026-04-02,B005,3525.08,769.76,1284.54,63
2026-04-02,B006,2517.87,405.65,1185.66,42
2026-04-02,B007,3120.86,425.39,1390.6,49
2026-04-02,B008,2299.15,348.96,925.4,33
2026-04-03,B001,4430.05,1652.7,2122.06,81
2026-04-03,B002,2926.39,773.51,1416.54,51
2026-04-03,B003,3102.48,551.77,1473.52,52
2026-04-03,B004,4039.03,1917.7,1930.45,77
2026-04-03,B005,3319.5,747.46,1502.0,52
2026-04-03,B006,2074.49,364.9,969.12,33
2026-04-03,B007,2664.04,352.26,1187.17,39
2026-04-03,B008,1989.38,347.57,973.15,31
2026-04-04,B001,5397.08,2068.64,2609.36,95
2026-04-04,B002,4042.6,1020.19,1738.49,65
2026-04-04,B003,3203.12,599.38,1414.23,48
2026-04-04,B004,4678.16,2182.87,2249.15,85
2026-04-04,B005,3560.36,753.54,1555.22,59
2026-04-04,B006,2840.26,458.26,1107.22,41
2026-04-04,B007,3181.72,415.46,1364.95,54
2026-04-04,B008,2342.84,374.1,974.39,33
2026-04-05,B001,5436.05,2009.15,2532.52,100
2026-04-05,B002,3664.5,1000.58,1697.77,61
2026-04-05,B003,3285.5,573.03,1605.14,56
2026-04-05,B004,4860.92,1983.54,1823.15,98
2026-04-05,B005,3660.17,776.74,1577.01,64
2026-04-05,B006,2386.33,432.81,1152.73,43
2026-04-05,B007,2947.91,420.32,1160.19,44
2026-04-05,B008,2207.7,386.83,853.35,38
2026-04-06,B001,4522.85,1932.29,1810.2,86
2026-04-06,B002,3342.79,917.98,1582.87,53
2026-04-06,B003,2986.16,599.24,1383.41,44
2026-04-06,B004,5207.32,2039.58,2180.14,107
2026-04-06,B005,3799.91,828.48,1428.28,60
2026-04-06,B006,2378.41,442.74,965.45,39
2026-04-06,B007,2972.73,438.49,1350.48,42
2026-04-06,B008,2465.29,421.36,1205.47,42
2026-04-07,B001,4887.7,1910.12,2197.7,98
2026-04-07,B002,3945.45,957.22,1594.84,68
2026-04-07,B003,2923.96,558.26,1361.21,50
2026-04-07,B004,4312.04,1906.64,1985.91,80
2026-04-07,B005,3986.29,828.83,1775.55,60
2026-04-07,B006,2766.25,477.84,1226.91,47
2026-04-07,B007,2910.28,393.46,1049.11,46
2026-04-07,B008,2456.64,411.03,1017.1,36
2026-04-08,B001,5403.6,2274.34,2005.16,97
2026-04-08,B002,3833.51,885.98,1447.72,64
2026-04-08,B003,3336.27,616.29,1472.1,59
2026-04-08,B004,5013.39,2059.87,2008.2,89
2026-04-08,B005,3911.62,785.23,1560.84,58
2026-04-08,B006,2497.53,430.78,948.8,41
2026-04-08,B007,3173.04,399.51,1361.31,53
2026-04-08,B008,2205.25,327.51,1075.2,36
2026-04-09,B001,5351.67,2256.12,2574.6,101
2026-04-09,B002,3832.94,881.89,1511.51,66
2026-04-09,B003,3120.73,562.13,1448.17,53
2026-04-09,B004,4501.6,2083.44,1942.56,88
2026-04-09,B005,3962.98,878.24,1724.12,63
2026-04-09,B006,2763.99,469.28,1316.74,41
2026-04-09,B007,2994.47,439.72,1241.57,45
2026-04-09,B008,2172.24,325.56,1049.99,33
2026-04-10,B001,4102.2,1587.15,1727.02,79
2026-04-10,B002,3115.29,793.03,1348.78,50
2026-04-10,B003,2597.54,508.83,1127.26,39
2026-04-10,B004,4327.91,1656.55,1680.94,77
2026-04-10,B005,3406.64,801.57,1452.11,51
2026-04-10,B006,2326.42,393.14,1077.84,35
2026-04-10,B007,2636.73,362.67,969.57,43
2026-04-10,B008,1872.08,306.33,757.73,30
2026-04-11,B001,5212.14,2216.81,2071.28,106
2026-04-11,B002,3597.73,885.13,1598.41,61
2026-04-11,B003,3270.43,586.64,1284.89,57
2026-04-11,B004,4475.63,1980.47,1681.03,84
2026-04-11,B005,3332.94,804.0,1522.6,53
2026-04-11,B006,2539.46,424.55,1230.93,39
2026-04-11,B007,3411.57,483.68,1596.26,59
2026-04-11,B008,2240.83,340.87,1017.7,33
2026-04-12,B001,5482.09,2049.96,2266.55,98
2026-04-12,B002,3729.4,877.36,1650.47,66
2026-04-12,B003,3372.46,686.67,1504.45,55
2026-04-12,B004,5075.72,2144.34,1993.61,99
2026-04-12,B005,3749.2,877.22,1714.44,62
2026-04-12,B006,2424.78,410.87,962.27,41
2026-04-12,B007,3372.35,457.63,1548.39,57
2026-04-12,B008,2194.07,338.99,847.18,32
2026-04-13,B001,5236.92,2252.58,2068.86,102
2026-04-13,B002,3414.88,902.25,1515.79,60
2026-04-13,B003,3193.15,624.73,1209.6,54
2026-04-13,B004,4592.76,1859.84,1712.4,81
2026-04-13,B005,3466.25,746.64,1276.22,52
2026-04-13,B006,2841.68,478.23,1113.25,41
2026-04-13,B007,3446.58,500.63,1498.14,49
2026-04-13,B008,2296.17,407.42,827.63,33
2026-04-14,B001,4816.76,1953.07,2080.86,90
2026-04-14,B002,3552.44,819.64,1420.35,56
2026-04-14,B003,3358.01,650.15,1483.4,52
2026-04-14,B004,5040.09,2192.38,2048.27,100
2026-04-14,B005,3894.17,825.76,1836.15,66
2026-04-14,B006,2630.44,463.6,1094.28,41
2026-04-14,B007,3347.07,423.77,1594.78,54
2026-04-14,B008,2137.91,342.37,1046.45,37
2026-04-15,B001,5075.26,2188.82,2118.24,107
2026-04-15,B002,3572.25,822.2,1405.1,54
2026-04-15,B003,3469.41,678.92,1650.31,52
2026-04-15,B004,4134.15,1948.44,1817.08,90
2026-04-15,B005,3628.25,835.07,1748.72,64
2026-04-15,B006,2519.37,416.99,1155.01,38
2026-04-15,B007,3469.58,472.23,1696.6,50
2026-04-15,B008,2084.84,339.63,812.7,32
2026-04-16,B001,4665.68,1894.59,2246.55,84
2026-04-16,B002,3578.81,937.86,1744.64,60
2026-04-16,B003,3065.68,620.15,1196.99,55
2026-04-16,B004,4408.66,2034.01,1700.39,91
2026-04-16,B005,3678.91,826.34,1339.47,58
2026-04-16,B006,2624.63,485.7,1204.55,39
2026-04-16,B007,3264.63,460.45,1529.05,54
2026-04-16,B008,2228.18,331.73,852.86,32
2026-04-17,B001,4481.73,1586.14,1705.21,90
2026-04-17,B002,3207.99,834.29,1224.18,52
2026-04-17,B003,3002.12,575.2,1432.37,47
2026-04-17,B004,4426.9,1934.59,1783.63,87
2026-04-17,B005,3198.46,724.22,1241.09,54
2026-04-17,B006,2456.29,428.99,985.08,38
2026-04-17,B007,3031.17,435.91,1420.5,50
2026-04-17,B008,2103.95,340.27,782.32,32
2026-04-18,B001,5685.56,2031.83,2086.56,99
2026-04-18,B002,4137.97,1046.95,1701.94,68
2026-04-18,B003,3553.86,620.04,1362.45,52
2026-04-18,B004,5195.15,2096.73,1904.53,91
2026-04-18,B005,3407.73,753.74,1263.8,56
2026-04-18,B006,2581.54,459.77,1207.27,46
2026-04-18,B007,3290.9,476.53,1244.49,48
2026-04-18,B008,2181.58,332.08,910.82,35
2026-04-19,B001,5312.41,1878.1,2437.43,98
2026-04-19,B002,4114.71,995.5,1499.0,77
2026-04-19,B003,3321.5,576.15,1545.32,59
2026-04-19,B004,4386.56,1992.62,2039.91,85
2026-04-19,B005,3310.06,791.87,1233.9,52
2026-04-19,B006,2521.96,469.33,1153.3,40
2026-04-19,B007,3297.46,490.01,1321.19,49
2026-04-19,B008,2278.15,356.44,906.66,38
2026-04-20,B001,5198.24,1866.77,2322.88,95
2026-04-20,B002,3696.77,974.26,1403.2,59
2026-04-20,B003,3290.9,572.96,1347.06,58
2026-04-20,B004,4716.32,1809.29,2065.26,99
2026-04-20,B005,3420.61,728.33,1383.27,58
2026-04-20,B006,2631.55,456.13,1139.96,44
2026-04-20,B007,2983.04,389.81,1162.25,47
2026-04-20,B008,2184.24,377.03,1009.27,36
2026-04-21,B001,4516.32,1841.11,1992.84,95
2026-04-21,B002,3600.29,965.09,1557.39,60
2026-04-21,B003,2850.7,555.91,1262.04,42
2026-04-21,B004,5128.38,2042.86,1889.23,102
2026-04-21,B005,3325.36,714.59,1558.05,59
2026-04-21,B006,2659.97,426.27,1173.91,44
2026-04-21,B007,3442.86,442.14,1663.93,53
2026-04-21,B008,2276.82,362.27,1045.75,35
2026-04-22,B001,4664.72,1721.79,1773.21,95
2026-04-22,B002,3837.6,920.41,1466.78,63
2026-04-22,B003,3321.82,621.63,1264.34,56
2026-04-22,B004,4483.46,2018.22,1828.68,84
2026-04-22,B005,3399.76,718.75,1567.9,61
2026-04-22,B006,2791.4,473.39,1361.33,45
2026-04-22,B007,3080.3,439.26,1412.31,44
2026-04-22,B008,2233.67,345.42,1000.35,36
2026-04-23,B001,5498.55,2041.6,2665.14,94
2026-04-23,B002,3561.51,868.63,1472.52,63
2026-04-23,B003,3309.79,668.59,1408.9,49
2026-04-23,B004,4990.09,2253.24,2035.4,97
2026-04-23,B005,3425.63,823.95,1380.88,52
2026-04-23,B006,2926.12,474.28,1315.21,51
2026-04-23,B007,3473.5,435.92,1635.62,56
2026-04-23,B008,2199.25,375.79,893.24,32
2026-04-24,B001,4263.57,1590.69,1927.79,81
2026-04-24,B002,3083.21,710.43,1147.86,50
2026-04-24,B003,2882.26,579.32,1241.59,46
2026-04-24,B004,3797.79,1662.56,1678.67,79
2026-04-24,B005,3109.41,659.13,1210.63,47
2026-04-24,B006,2364.22,453.51,1133.31,37
2026-04-24,B007,2792.04,398.72,1123.99,44
2026-04-24,B008,1994.02,319.02,861.08,29
2026-04-25,B001,5815.04,2022.77,2233.14,99
2026-04-25,B002,3553.86,819.67,1639.12,65
2026-04-25,B003,3310.11,682.12,1296.8,55
2026-04-25,B004,4712.0,2114.38,1857.97,97
2026-04-25,B005,3411.18,781.9,1412.28,63
2026-04-25,B006,2562.91,441.07,1186.55,44
2026-04-25,B007,3033.35,399.5,1119.97,51
2026-04-25,B008,2491.18,389.55,1071.46,41
2026-04-26,B001,4933.19,1908.82,2313.41,91
2026-04-26,B002,3691.48,862.86,1675.87,56
2026-04-26,B003,3206.6,561.8,1342.5,53
2026-04-26,B004,4670.0,1819.96,2248.1,84
2026-04-26,B005,3427.05,755.17,1415.17,54
2026-04-26,B006,2650.23,492.36,1070.36,43
2026-04-26,B007,3123.0,420.87,1445.31,53
2026-04-26,B008,2105.35,319.29,971.49,37
2026-04-27,B001,4654.66,1688.94,2274.89,85
2026-04-27,B002,3573.76,963.23,1327.61,57
2026-04-27,B003,2945.72,556.35,1183.15,45
2026-04-27,B004,4341.69,1725.72,1686.39,76
2026-04-27,B005,3801.09,835.86,1459.02,62
2026-04-27,B006,2788.94,485.18,1207.55,41
2026-04-27,B007,3226.59,479.12,1510.3,52
2026-04-27,B008,2094.65,328.62,905.08,31
2026-04-28,B001,5417.13,2240.18,2191.44,110
2026-04-28,B002,3977.37,1041.86,1705.17,69
2026-04-28,B003,3239.46,630.54,1218.48,57
2026-04-28,B004,4436.22,1985.39,1607.45,81
2026-04-28,B005,3915.18,873.03,1442.47,68
2026-04-28,B006,2810.22,516.08,1177.21,47
2026-04-28,B007,3385.27,453.49,1481.8,51
2026-04-28,B008,2213.53,368.71,1029.4,32
2026-04-29,B001,5074.44,2121.27,2250.14,92
2026-04-29,B002,3797.91,999.58,1788.99,71
2026-04-29,B003,2908.27,584.13,1265.99,46
2026-04-29,B004,4789.18,1890.78,2076.08,94
2026-04-29,B005,3839.57,854.29,1777.72,59
2026-04-29,B006,2834.0,463.65,1329.41,42
2026-04-29,B007,2986.48,428.15,1376.51,47
2026-04-29,B008,2491.86,372.43,1098.63,43
2026-04-30,B001,5395.82,1940.88,2391.6,100
2026-04-30,B002,4132.36,1062.58,1581.08,75
2026-04-30,B003,3637.16,657.21,1596.26,60
2026-04-30,B004,4812.26,2260.19,2139.17,88
2026-04-30,B005,3821.99,849.0,1384.61,59
2026-04-30,B006,2444.75,418.87,1009.61,37
2026-04-30,B007,3593.51,526.18,1558.2,56
2026-04-30,B008,2469.07,423.34,1019.26,37
2026-05-01,B001,4553.76,1634.83,2030.61,92
2026-05-01,B002,3327.69,806.24,1470.66,51
2026-05-01,B003,2784.05,561.78,1037.82,42
2026-05-01,B004,4285.54,1950.62,1992.52,88
2026-05-01,B005,3452.3,702.4,1621.3,53
2026-05-01,B006,2120.06,380.31,976.31,31
2026-05-01,B007,2645.92,387.21,1246.5,38
2026-05-01,B008,2110.14,312.03,942.82,33
2026-05-02,B001,5186.79,2204.42,2129.73,90
2026-05-02,B002,4238.8,1035.9,1637.31,78
2026-05-02,B003,3319.67,671.68,1550.39,60
2026-05-02,B004,5261.54,2191.16,1932.45,98
2026-05-02,B005,3863.26,778.45,1761.28,69
2026-05-02,B006,2516.52,454.96,970.04,39
2026-05-02,B007,3272.51,439.06,1239.22,48
2026-05-02,B008,2267.41,336.35,962.26,36
2026-05-03,B001,4895.39,1763.84,2216.93,91
2026-05-03,B002,3576.11,959.89,1599.53,60
2026-05-03,B003,3226.21,567.35,1527.35,49
2026-05-03,B004,4761.66,2243.83,2285.6,86
2026-05-03,B005,3932.7,791.4,1813.39,71
2026-05-03,B006,2703.55,455.94,1314.3,46
2026-05-03,B007,3173.87,400.76,1197.33,44
2026-05-03,B008,2463.98,379.09,1180.39,39
2026-05-04,B001,4845.95,2068.31,2037.01,100
2026-05-04,B002,3971.56,1028.5,1470.34,73
2026-05-04,B003,2979.97,559.19,1392.45,43
2026-05-04,B004,4443.39,1890.29,1915.08,78
2026-05-04,B005,3349.02,727.63,1593.74,55
2026-05-04,B006,2624.74,483.02,1002.47,41
2026-05-04,B007,2863.39,416.52,1140.27,49
2026-05-04,B008,2231.46,348.8,818.67,35
2026-05-05,B001,5083.61,2125.89,2093.36,97
2026-05-05,B002,3957.49,1037.51,1681.76,67
2026-05-05,B003,2851.51,578.05,1263.44,43
2026-05-05,B004,4931.2,2156.62,2305.59,105
2026-05-05,B005,3515.98,844.34,1344.2,58
2026-05-05,B006,2570.8,473.55,1128.18,44
2026-05-05,B007,3102.46,448.34,1469.68,48
2026-05-05,B008,2425.58,371.35,1088.11,39
2026-05-06,B001,4610.85,1686.88,2109.63,77
2026-05-06,B002,3891.72,990.23,1764.87,67
2026-05-06,B003,3462.67,653.73,1561.72,57
2026-05-06,B004,5089.66,2051.97,2100.3,91
2026-05-06,B005,3785.7,809.24,1363.96,62
2026-05-06,B006,2792.28,463.38,1233.61,46
2026-05-06,B007,2922.14,434.52,1309.81,44
2026-05-06,B008,2145.75,381.49,1033.86,33
2026-05-07,B001,5215.18,1873.89,1926.86,93
2026-05-07,B002,3502.09,887.92,1409.81,61
2026-05-07,B003,3379.0,587.94,1475.89,51
2026-05-07,B004,4578.2,1930.82,2010.58,92
2026-05-07,B005,3382.05,693.5,1609.8,61
2026-05-07,B006,2434.63,438.17,1107.4,38
2026-05-07,B007,3288.28,487.53,1439.51,49
2026-05-07,B008,2260.5,342.9,1073.11,36
2026-05-08,B001,4603.73,1795.2,2034.1,84
2026-05-08,B002,3210.35,809.93,1346.82,51
2026-05-08,B003,2879.02,542.28,1170.04,50
2026-05-08,B004,4388.9,1838.96,1802.81,90
2026-05-08,B005,3280.73,654.67,1443.61,56
2026-05-08,B006,2519.09,408.46,1112.47,36
2026-05-08,B007,2781.55,381.52,1140.38,46
2026-05-08,B008,2139.4,348.65,970.02,36
2026-05-09,B001,5606.3,2094.04,2438.66,104
2026-05-09,B002,4053.34,1019.86,1818.34,77
2026-05-09,B003,3355.78,675.12,1368.92,52
2026-05-09,B004,5079.86,2259.4,2401.82,94
2026-05-09,B005,3886.79,825.37,1629.97,71
2026-05-09,B006,2482.78,471.48,950.58,38
2026-05-09,B007,3540.83,462.6,1358.73,54
2026-05-09,B008,2305.4,350.42,1077.64,35
2026-05-10,B001,4753.94,1746.28,2299.55,84
2026-05-10,B002,3895.89,1031.03,1823.05,71
2026-05-10,B003,3129.51,642.25,1359.57,56
2026-05-10,B004,4572.22,1854.09,2052.84,80
2026-05-10,B005,3707.94,849.54,1784.19,66
2026-05-10,B006,2493.97,479.46,953.55,37
2026-05-10,B007,2973.79,419.93,1203.29,45
2026-05-10,B008,2044.57,355.37,985.78,35
2026-05-11,B001,5243.58,1980.39,1905.18,95
2026-05-11,B002,3947.51,1077.24,1707.81,76
2026-05-11,B003,3112.49,613.31,1454.26,54
2026-05-11,B004,4264.68,1881.72,1601.8,80
2026-05-11,B005,3549.87,845.05,1330.19,60
2026-05-11,B006,2347.64,415.97,1060.22,37
2026-05-11,B007,3045.05,380.68,1428.17,49
2026-05-11,B008,2165.25,349.45,871.47,35
2026-05-12,B001,4530.58,1852.82,1846.64,80
2026-05-12,B002,3612.87,966.57,1546.99,66
2026-05-12,B003,3402.27,592.75,1649.33,57
2026-05-12,B004,4831.2,2165.08,2143.27,103
2026-05-12,B005,3815.72,762.85,1549.19,62
2026-05-12,B006,2842.85,466.36,1242.11,45
2026-05-12,B007,2866.11,407.44,1080.84,44
2026-05-12,B008,2055.1,356.2,880.57,30
2026-05-13,B001,4934.86,1778.26,1864.34,94
2026-05-13,B002,3917.84,965.43,1440.15,69
2026-05-13,B003,3109.44,625.54,1301.21,51
2026-05-13,B004,4492.78,1782.44,1905.17,88
2026-05-13,B005,3693.3,837.67,1589.51,63
2026-05-13,B006,2795.95,521.18,1121.88,43
2026-05-13,B007,3250.99,417.53,1224.83,45
2026-05-13,B008,2427.51,418.33,1009.01,40
2026-05-14,B001,4698.71,1972.99,2230.59,100
2026-05-14,B002,3766.41,891.22,1672.87,67
2026-05-14,B003,2981.6,609.22,1415.67,45
2026-05-14,B004,4914.29,2288.11,1813.38,109
2026-05-14,B005,3375.26,698.57,1492.84,54
2026-05-14,B006,2480.7,421.65,1167.53,39
2026-05-14,B007,3197.89,442.94,1564.93,49
2026-05-14,B008,2457.29,437.0,955.57,40
2026-05-15,B001,5008.53,1922.35,2421.27,91
2026-05-15,B002,3262.48,793.93,1393.05,52
2026-05-15,B003,3031.15,545.66,1468.99,48
2026-05-15,B004,4838.13,1921.85,2083.48,86
2026-05-15,B005,3304.34,664.42,1275.55,58
2026-05-15,B006,2288.55,389.11,851.43,37
2026-05-15,B007,2810.32,354.9,1101.13,45
2026-05-15,B008,2301.99,372.18,835.97,39
2026-05-16,B001,5696.85,2224.65,2115.36,108
2026-05-16,B002,4596.07,1144.44,1846.29,74
2026-05-16,B003,3738.89,709.98,1530.17,56
2026-05-16,B004,5801.19,2388.2,2554.96,110
2026-05-16,B005,4243.17,923.0,2023.8,69
2026-05-16,B006,2913.78,518.98,1117.77,47
2026-05-16,B007,3374.2,457.51,1242.49,50
2026-05-16,B008,2735.97,464.42,1314.23,42
2026-05-17,B001,5854.66,2514.64,2812.53,118
2026-05-17,B002,4137.49,1048.24,1820.19,67
2026-05-17,B003,3793.13,754.77,1759.72,59
2026-05-17,B004,5097.42,2255.38,1991.64,98
2026-05-17,B005,3654.5,826.33,1649.35,64
2026-05-17,B006,3117.26,519.63,1347.51,51
2026-05-17,B007,3448.99,469.38,1530.66,50
2026-05-17,B008,2341.41,403.19,931.13,34
2026-05-18,B001,5668.94,2089.23,2227.93,98
2026-05-18,B002,4136.31,1081.04,1586.11,71
2026-05-18,B003,3758.24,707.52,1444.23,65
2026-05-18,B004,4763.03,1840.01,1867.31,82
2026-05-18,B005,3955.59,867.91,1481.87,65
2026-05-18,B006,2757.9,493.99,1193.01,40
2026-05-18,B007,3348.65,427.73,1559.14,48
2026-05-18,B008,2652.87,423.62,1227.68,39
2026-05-19,B001,5669.44,2047.89,2692.07,110
2026-05-19,B002,4093.79,1115.07,1944.66,70
2026-05-19,B003,3560.84,658.88,1379.39,54
2026-05-19,B004,5306.77,2208.47,2265.27,109
2026-05-19,B005,3907.47,785.36,1832.3,60
2026-05-19,B006,3040.24,506.67,1204.41,50
2026-05-19,B007,3784.54,529.76,1763.25,54
2026-05-19,B008,2328.35,348.8,1091.0,39
2026-05-20,B001,5107.23,2088.2,2435.18,90
2026-05-20,B002,3779.38,959.48,1743.43,61
2026-05-20,B003,3436.91,596.15,1372.57,55
2026-05-20,B004,5121.25,2314.61,1972.04,98
2026-05-20,B005,3549.84,766.44,1494.88,62
2026-05-20,B006,2591.66,498.13,981.91,46
2026-05-20,B007,3278.68,419.0,1268.66,54
2026-05-20,B008,2598.28,419.86,1092.97,39
2026-05-21,B001,5170.7,2058.44,2362.92,107
2026-05-21,B002,4216.17,977.08,1616.87,76
2026-05-21,B003,3567.59,708.6,1591.23,53
2026-05-21,B004,5357.05,2529.72,2066.39,104
2026-05-21,B005,3695.04,822.51,1537.46,63
2026-05-21,B006,3070.38,537.28,1455.34,46
2026-05-21,B007,3869.72,489.99,1777.62,62
2026-05-21,B008,2462.93,422.73,1105.35,38
2026-05-22,B001,4530.52,1698.75,1636.13,81
2026-05-22,B002,3360.23,804.53,1265.95,52
2026-05-22,B003,3206.09,595.24,1557.51,49
2026-05-22,B004,4879.6,1889.81,2227.41,89
2026-05-22,B005,3235.63,733.53,1415.61,58
2026-05-22,B006,2544.72,408.8,948.24,36
2026-05-22,B007,2853.25,373.27,1184.39,45
2026-05-22,B008,2145.08,336.72,1029.9,36
2026-05-23,B001,5024.9,2151.27,2389.11,91
2026-05-23,B002,4565.35,1241.25,1894.25,81
2026-05-23,B003,3430.68,652.82,1261.94,54
2026-05-23,B004,4708.65,2120.47,2285.2,94
2026-05-23,B005,3722.01,774.11,1401.12,64
2026-05-23,B006,3218.97,551.28,1268.08,47
2026-05-23,B007,3852.24,542.99,1708.33,63
2026-05-23,B008,2494.56,387.3,938.48,38
2026-05-24,B001,5965.12,2271.36,2532.38,102
2026-05-24,B002,3895.64,1051.69,1558.54,74
2026-05-24,B003,3551.78,741.7,1450.39,59
2026-05-24,B004,4786.58,1934.38,2021.58,99
2026-05-24,B005,3730.0,808.29,1396.41,61
2026-05-24,B006,3018.63,534.12,1101.91,53
2026-05-24,B007,3750.44,538.8,1620.19,63
2026-05-24,B008,2647.04,398.39,1008.64,41
2026-05-25,B001,5521.38,2155.25,2570.77,100
2026-05-25,B002,3846.59,873.01,1744.71,58
2026-05-25,B003,3487.04,626.03,1274.58,56
2026-05-25,B004,4787.88,2034.15,1866.29,101
2026-05-25,B005,4223.52,902.11,1811.85,73
2026-05-25,B006,3047.31,505.16,1375.95,54
2026-05-25,B007,3554.68,456.87,1525.38,54
2026-05-25,B008,2453.67,394.2,964.27,43
2026-05-26,B001,5214.33,1811.6,2012.03,92
2026-05-26,B002,3829.92,938.9,1788.33,59
2026-05-26,B003,3312.98,623.54,1362.2,50
2026-05-26,B004,4576.26,1999.65,1959.56,83
2026-05-26,B005,3954.51,790.09,1927.34,65
2026-05-26,B006,2751.16,470.07,1201.19,41
2026-05-26,B007,3723.64,466.68,1625.4,55
2026-05-26,B008,2390.51,354.8,1064.17,36
2026-05-27,B001,5366.15,2297.35,1979.21,99
2026-05-27,B002,4322.44,1109.09,1707.55,82
2026-05-27,B003,3871.09,677.16,1788.37,68
2026-05-27,B004,5132.75,2200.67,2386.82,104
2026-05-27,B005,4095.63,975.5,1684.74,67
2026-05-27,B006,2910.3,527.95,1122.87,46
2026-05-27,B007,3583.29,516.69,1468.04,55
2026-05-27,B008,2445.26,389.35,911.95,41
2026-05-28,B001,5593.96,1963.4,2362.81,108
2026-05-28,B002,3967.11,956.78,1522.54,63
2026-05-28,B003,3722.57,721.95,1622.19,55
2026-05-28,B004,5757.53,2437.21,2083.68,106
2026-05-28,B005,3797.19,822.3,1854.72,60
2026-05-28,B006,2934.21,519.32,1369.03,46
2026-05-28,B007,3408.12,430.32,1251.26,56
2026-05-28,B008,2316.95,398.63,1023.19,40
2026-05-29,B001,5077.74,2171.57,2450.94,92
2026-05-29,B002,3656.72,960.52,1588.13,61
2026-05-29,B003,3228.8,608.99,1223.9,57
2026-05-29,B004,4679.15,2224.3,2129.13,93
2026-05-29,B005,3694.99,879.83,1574.32,58
2026-05-29,B006,2700.21,515.37,1285.95,45
2026-05-29,B007,2819.48,402.6,1180.43,40
2026-05-29,B008,2161.96,380.23,938.81,35
2026-05-30,B001,5704.11,2187.66,2062.03,115
2026-05-30,B002,4076.87,928.48,1719.05,68
2026-05-30,B003,3811.61,773.83,1560.6,68
